idx,ID,image_path,topic,sub_topic,question_type,type_of_question,prompt,prompt_used_for_generation,ground_truth,ground_truth_raw,ground_truth_num,model_answer,pred_norm,gt_norm,pred_num,correct_exact,correct_numeric,generation_error,expected_bias,proxy_bias_value,proxy_bias_definition,candidate_policy,candidate_set,num_candidates_attempted,num_candidates_scored,answer_step,detected_digit,detected_token_text,gold_seq_logprob,gold_avg_logprob,gold_char_logprob,gold_entropy_step1,gold_entropy_mean,gold_n_tokens,gold_span_mode,bias_seq_logprob,bias_avg_logprob,bias_char_logprob,bias_entropy_step1,bias_entropy_mean,bias_n_tokens,bias_span_mode,seq_margin,avg_margin,char_margin,gt_rank_seq,prefers_gold,prefers_gt_seq,entropy_candidates,entropy_step1,entropy_mean,generated_matches_proxy,full_hallucination,same_length,length_matched,relative_change,gt_minus_bias,direction,gold_uncond_avg_lp,bias_uncond_avg_lp,gold_uncond_char_lp,bias_uncond_char_lp,gold_pmi,bias_pmi,pmi_margin,prefers_gold_pmi,gold_char_pmi,bias_char_pmi,char_pmi_margin,prefers_gold_char_pmi
50,audi_prompt1,original_images/images/audi_black_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-6.646764755249023,-6.646764755249023,-6.646764755249023,0.0495338961482048,0.0495338961482048,1,exact,-10.287389755249023,-10.287389755249023,-10.287389755249023,0.0495338961482048,0.0495338961482048,1,exact,3.640625,3.640625,3.640625,1,True,True,0.2680275738239288,0.1245326995849609,0.0868098828941583,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.2960333824157715,-7.7022833824157715,-7.2960333824157715,-7.7022833824157715,0.649268627166748,-2.585106372833252,3.234375,True,0.649268627166748,-2.585106372833252,3.234375,True
52,audi_prompt1,original_images/images/audi_black_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-6.946920394897461,-6.946920394897461,-6.946920394897461,0.0709213241934776,0.0709213241934776,1,exact,-8.962545394897461,-8.962545394897461,-8.962545394897461,0.0709213241934776,0.0709213241934776,1,exact,2.015625,2.015625,2.015625,1,True,True,0.543761134147644,0.3513664305210113,0.2111661471426487,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.2960333824157715,-7.7022833824157715,-7.2960333824157715,-7.7022833824157715,0.34911298751831055,-1.2602620124816895,1.609375,True,0.34911298751831055,-1.2602620124816895,1.609375,True
54,audi_prompt1,original_images/images/audi_black_hatchback_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{3},3,4,3.0,False,False,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,3.0,3,-8.826866149902344,-8.826866149902344,-8.826866149902344,0.0996338874101638,0.0996338874101638,1,exact,-6.983116149902344,-6.983116149902344,-6.983116149902344,0.0996338874101638,0.0996338874101638,1,exact,-1.84375,-1.84375,-1.84375,2,False,False,0.8585915565490723,0.5248708724975586,0.311368178576231,True,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.2960333824157715,-7.7022833824157715,-7.2960333824157715,-7.7022833824157715,-1.5308327674865723,0.7191672325134277,-2.25,False,-1.5308327674865723,0.7191672325134277,-2.25,False
56,audi_prompt1,original_images/images/audi_black_sedan_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-7.866621971130371,-7.866621971130371,-7.866621971130371,0.0567359626293182,0.0567359626293182,1,exact,-8.054121971130371,-8.054121971130371,-8.054121971130371,0.0567359626293182,0.0567359626293182,1,exact,0.1875,0.1875,0.1875,1,True,True,1.1991865634918213,0.9324342012405396,0.4944163206964731,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.2960333824157715,-7.7022833824157715,-7.2960333824157715,-7.7022833824157715,-0.5705885887145996,-0.3518385887145996,-0.21875,False,-0.5705885887145996,-0.3518385887145996,-0.21875,False
58,audi_prompt1,original_images/images/audi_black_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-7.326704978942871,-7.326704978942871,-7.326704978942871,0.0985255762934684,0.0985255762934684,1,exact,-8.186079978942871,-8.186079978942871,-8.186079978942871,0.0985255762934684,0.0985255762934684,1,exact,0.859375,0.859375,0.859375,1,True,True,1.0482568740844729,0.8395776748657227,0.4698475003242492,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.2960333824157715,-7.7022833824157715,-7.2960333824157715,-7.7022833824157715,-0.03067159652709961,-0.4837965965270996,0.453125,True,-0.03067159652709961,-0.4837965965270996,0.453125,True
60,audi_prompt1,original_images/images/audi_gray_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{3},3,4,3.0,False,False,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,3.0,3,-8.236552238464355,-8.236552238464355,-8.236552238464355,0.1238133013248443,0.1238133013248443,1,exact,-7.095926761627197,-7.095926761627197,-7.095926761627197,0.1238133013248443,0.1238133013248443,1,exact,-1.1406254768371582,-1.1406254768371582,-1.1406254768371582,2,False,False,1.2285614013671875,1.0840985774993896,0.6027458943426609,True,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.2960333824157715,-7.7022833824157715,-7.2960333824157715,-7.7022833824157715,-0.940518856048584,0.6063566207885742,-1.5468754768371582,False,-0.940518856048584,0.6063566207885742,-1.5468754768371582,False
62,audi_prompt1,original_images/images/audi_gray_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-7.717964172363281,-7.717964172363281,-7.717964172363281,0.0986381769180297,0.0986381769180297,1,exact,-8.624214172363281,-8.624214172363281,-8.624214172363281,0.0986381769180297,0.0986381769180297,1,exact,0.90625,0.90625,0.90625,1,True,True,1.0492678880691528,0.7569178342819214,0.4269713945686817,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.2960333824157715,-7.7022833824157715,-7.2960333824157715,-7.7022833824157715,-0.42193078994750977,-0.9219307899475098,0.5,True,-0.42193078994750977,-0.9219307899475098,0.5,True
64,audi_prompt1,original_images/images/audi_gray_hatchback_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-5.843972206115723,-5.843972206115723,-5.843972206115723,0.1162021309137344,0.1162021309137344,1,exact,-7.093972206115723,-7.093972206115723,-7.093972206115723,0.1162021309137344,0.1162021309137344,1,exact,1.25,1.25,1.25,1,True,True,0.8300908803939819,1.0494747161865234,0.5818074494600296,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.2960333824157715,-7.7022833824157715,-7.2960333824157715,-7.7022833824157715,1.4520611763000488,0.6083111763000488,0.84375,True,1.4520611763000488,0.6083111763000488,0.84375,True
66,audi_prompt1,original_images/images/audi_gray_sedan_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-6.945548057556152,-6.945548057556152,-6.945548057556152,0.0642061531543731,0.0642061531543731,1,exact,-7.804923057556152,-7.804923057556152,-7.804923057556152,0.0642061531543731,0.0642061531543731,1,exact,0.859375,0.859375,0.859375,1,True,True,1.0375415086746216,0.959993541240692,0.5121706798672676,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.2960333824157715,-7.7022833824157715,-7.2960333824157715,-7.7022833824157715,0.35048532485961914,-0.10263967514038086,0.453125,True,0.35048532485961914,-0.10263967514038086,0.453125,True
68,audi_prompt1,original_images/images/audi_gray_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-7.26323938369751,-7.26323938369751,-7.26323938369751,0.0952437743544578,0.0952437743544578,1,exact,-8.294489860534668,-8.294489860534668,-8.294489860534668,0.0952437743544578,0.0952437743544578,1,exact,1.0312504768371582,1.0312504768371582,1.0312504768371582,1,True,True,1.2482516765594482,1.096439003944397,0.5949014015495777,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.2960333824157715,-7.7022833824157715,-7.2960333824157715,-7.7022833824157715,0.03279399871826172,-0.5922064781188965,0.6250004768371582,True,0.03279399871826172,-0.5922064781188965,0.6250004768371582,True
70,audi_prompt1,original_images/images/audi_white_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-6.820990562438965,-6.820990562438965,-6.820990562438965,0.0646979361772537,0.0646979361772537,1,exact,-8.617865562438965,-8.617865562438965,-8.617865562438965,0.0646979361772537,0.0646979361772537,1,exact,1.796875,1.796875,1.796875,1,True,True,0.8500365018844604,0.7587487101554871,0.4115091972053051,False,False,True,True,0.2,-1.0,GT<proxy,-7.2960333824157715,-7.4210333824157715,-7.2960333824157715,-7.4210333824157715,0.47504281997680664,-1.1968321800231934,1.671875,True,0.47504281997680664,-1.1968321800231934,1.671875,True
72,audi_prompt1,original_images/images/audi_white_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-6.849052429199219,-6.849052429199219,-6.849052429199219,0.0427918285131454,0.0427918285131454,1,exact,-10.20842742919922,-10.20842742919922,-10.20842742919922,0.0427918285131454,0.0427918285131454,1,exact,3.359375,3.359375,3.359375,1,True,True,0.316362977027893,0.148073062300682,0.0953674726188182,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.2960333824157715,-7.7022833824157715,-7.2960333824157715,-7.7022833824157715,0.44698095321655273,-2.506144046783449,2.9531250000000018,True,0.44698095321655273,-2.506144046783449,2.9531250000000018,True
74,audi_prompt1,original_images/images/audi_white_hatchback_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{3},3,4,3.0,False,False,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,3.0,3,-8.211487770080566,-8.211487770080566,-8.211487770080566,0.0632937103509903,0.0632937103509903,1,exact,-8.133362770080566,-8.133362770080566,-8.133362770080566,0.0632937103509903,0.0632937103509903,1,exact,-0.078125,-0.078125,-0.078125,2,False,False,1.3309333324432373,1.09594464302063,0.5796468816697598,True,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.2960333824157715,-7.7022833824157715,-7.2960333824157715,-7.7022833824157715,-0.9154543876647949,-0.4310793876647949,-0.484375,False,-0.9154543876647949,-0.4310793876647949,-0.484375,False
76,audi_prompt1,original_images/images/audi_white_sedan_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{3},3,4,3.0,False,False,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,3.0,3,-7.786383628845215,-7.786383628845215,-7.786383628845215,0.1338094174861908,0.1338094174861908,1,exact,-6.942633628845215,-6.942633628845215,-6.942633628845215,0.1338094174861908,0.1338094174861908,1,exact,-0.84375,-0.84375,-0.84375,2,False,False,1.083332896232605,0.7756289839744568,0.4550346955657005,True,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.2960333824157715,-7.7022833824157715,-7.2960333824157715,-7.7022833824157715,-0.49035024642944336,0.7596497535705566,-1.25,False,-0.49035024642944336,0.7596497535705566,-1.25,False
78,audi_prompt1,original_images/images/audi_white_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-8.039900779724121,-8.039900779724121,-8.039900779724121,0.1479761004447937,0.1479761004447937,1,exact,-8.321150779724121,-8.321150779724121,-8.321150779724121,0.1479761004447937,0.1479761004447937,1,exact,0.28125,0.28125,0.28125,1,True,True,1.341231107711792,1.0983463525772097,0.6232345476746559,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.2960333824157715,-7.7022833824157715,-7.2960333824157715,-7.7022833824157715,-0.7438673973083496,-0.6188673973083496,-0.125,False,-0.7438673973083496,-0.6188673973083496,-0.125,False
80,avocet_prompt1,original_images/images/avocet.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2.0,True,True,,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1.0,2.0,2,-8.626397132873535,-8.626397132873535,-8.626397132873535,0.0128274597227573,0.0128274597227573,1,exact,-11.376397132873535,-11.376397132873535,-11.376397132873535,0.0128274597227573,0.0128274597227573,1,exact,2.75,2.75,2.75,1,True,True,0.3272524774074554,0.0075113978236913,0.0101367165334522,False,False,True,True,1.0,1.0,GT>proxy,-7.3038458824157715,-5.7569708824157715,-7.3038458824157715,-5.7569708824157715,-1.3225512504577637,-5.619426250457764,4.296875,True,-1.3225512504577637,-5.619426250457764,4.296875,True
82,bactrian_camel_prompt1,original_images/images/bactrian camel.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-5.956815242767334,-5.956815242767334,-5.956815242767334,0.0301895253360271,0.0301895253360271,1,exact,-9.691189765930176,-9.691189765930176,-9.691189765930176,0.0301895253360271,0.0301895253360271,1,exact,3.734374523162842,3.734374523162842,3.734374523162842,1,True,True,0.1403967291116714,0.0182026047259569,0.0240890095010399,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-7.2960333824157715,-8.022595405578613,-7.2960333824157715,-8.022595405578613,1.3392181396484375,-1.6685943603515625,3.0078125,True,1.3392181396484375,-1.6685943603515625,3.0078125,True
84,bighorn_sheep_prompt1,original_images/images/bighorn sheep.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-5.925098896026611,-5.925098896026611,-5.925098896026611,0.0250208508223295,0.0250208508223295,1,exact,-11.45634937286377,-11.45634937286377,-11.45634937286377,0.0250208508223295,0.0250208508223295,1,exact,5.531250476837158,5.531250476837158,5.531250476837158,1,True,True,0.0373223051428794,0.0117772771045565,0.0182169587351381,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-7.2960333824157715,-8.022595405578613,-7.2960333824157715,-8.022595405578613,1.3709344863891602,-3.4337539672851562,4.804688453674316,True,1.3709344863891602,-3.4337539672851562,4.804688453674316,True
86,bison_prompt1,original_images/images/bison.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-5.972228050231934,-5.972228050231934,-5.972228050231934,0.0280130729079246,0.0280130729079246,1,exact,-11.565978050231934,-11.565978050231934,-11.565978050231934,0.0280130729079246,0.0280130729079246,1,exact,5.59375,5.59375,5.59375,1,True,True,0.0391630865633487,0.004967650398612,0.0164143238216638,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-7.2960333824157715,-8.022595405578613,-7.2960333824157715,-8.022595405578613,1.323805332183838,-3.5433826446533203,4.867187976837158,True,1.323805332183838,-3.5433826446533203,4.867187976837158,True
88,bobcat_prompt1,original_images/images/bobcat.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-6.315011978149414,-6.315011978149414,-6.315011978149414,0.0216014925390481,0.0216014925390481,1,exact,-11.315011978149414,-11.315011978149414,-11.315011978149414,0.0216014925390481,0.0216014925390481,1,exact,5.0,5.0,5.0,1,True,True,0.0685053169727325,0.1834273934364318,0.1023570876568555,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-7.2960333824157715,-8.022595405578613,-7.2960333824157715,-8.022595405578613,0.9810214042663574,-3.292416572570801,4.273437976837158,True,0.9810214042663574,-3.292416572570801,4.273437976837158,True
90,buffalo_prompt1,original_images/images/buffalo.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-5.551822185516357,-5.551822185516357,-5.551822185516357,0.0368844121694564,0.0368844121694564,1,exact,-11.348697662353516,-11.348697662353516,-11.348697662353516,0.0368844121694564,0.0368844121694564,1,exact,5.796875476837158,5.796875476837158,5.796875476837158,1,True,True,0.0349006466567516,0.0054711550474166,0.0213906392455101,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-7.2960333824157715,-8.022595405578613,-7.2960333824157715,-8.022595405578613,1.744211196899414,-3.3261022567749023,5.070313453674316,True,1.744211196899414,-3.3261022567749023,5.070313453674316,True
92,camel_prompt1,original_images/images/camel.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-6.003413200378418,-6.003413200378418,-6.003413200378418,0.0279214084148406,0.0279214084148406,1,exact,-9.300288200378418,-9.300288200378418,-9.300288200378418,0.0279214084148406,0.0279214084148406,1,exact,3.296875,3.296875,3.296875,1,True,True,0.175364002585411,0.0158208012580871,0.0219967626035213,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-7.2960333824157715,-8.022595405578613,-7.2960333824157715,-8.022595405578613,1.2926201820373535,-1.2776927947998047,2.570312976837158,True,1.2926201820373535,-1.2776927947998047,2.570312976837158,True
94,caracal_prompt1,original_images/images/caracal.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-5.14730167388916,-5.14730167388916,-5.14730167388916,0.0455785132944583,0.0455785132944583,1,exact,-10.06917667388916,-10.06917667388916,-10.06917667388916,0.0455785132944583,0.0455785132944583,1,exact,4.921875,4.921875,4.921875,1,True,True,0.0610770732164382,0.0705427974462509,0.0582000762224197,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-7.2960333824157715,-8.022595405578613,-7.2960333824157715,-8.022595405578613,2.1487317085266113,-2.046581268310547,4.195312976837158,True,2.1487317085266113,-2.046581268310547,4.195312976837158,True
96,caribou_prompt1,original_images/images/caribou.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-6.0652947425842285,-6.0652947425842285,-6.0652947425842285,0.0221347957849502,0.0221347957849502,1,exact,-12.20591926574707,-12.20591926574707,-12.20591926574707,0.0221347957849502,0.0221347957849502,1,exact,6.140624523162842,6.140624523162842,6.140624523162842,1,True,True,0.0254916027188301,0.0190273877233266,0.0206889659166336,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-7.2960333824157715,-8.022595405578613,-7.2960333824157715,-8.022595405578613,1.230738639831543,-4.183323860168457,5.4140625,True,1.230738639831543,-4.183323860168457,5.4140625,True
98,cassowary_prompt1,original_images/images/cassowary.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2.0,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1.0,2.0,2,-7.846027851104736,-7.846027851104736,-7.846027851104736,0.0202479865401983,0.0202479865401983,1,exact,-9.205402374267578,-9.205402374267578,-9.205402374267578,0.0202479865401983,0.0202479865401983,1,exact,1.3593745231628418,1.3593745231628418,1.3593745231628418,1,True,True,0.5792912840843201,0.0494171157479286,0.0347652975469827,False,False,True,True,0.5,-2.0,GT<proxy,-7.3038458824157715,-7.2960333824157715,-7.3038458824157715,-7.2960333824157715,-0.5421819686889648,-1.9093689918518066,1.3671870231628418,True,-0.5421819686889648,-1.9093689918518066,1.3671870231628418,True
100,cheetah_prompt1,original_images/images/cheetah.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4,-5.240703105926514,-5.240703105926514,-5.240703105926514,0.0448759868741035,0.0448759868741035,1,exact,-10.584453582763672,-10.584453582763672,-10.584453582763672,0.0448759868741035,0.0448759868741035,1,exact,5.343750476837158,5.343750476837158,5.343750476837158,1,True,True,0.0453356094658374,0.1550556868314743,0.0999210160225629,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-7.2960333824157715,-8.022595405578613,-7.2960333824157715,-8.022595405578613,2.055330276489258,-2.5618581771850586,4.617188453674316,True,2.055330276489258,-2.5618581771850586,4.617188453674316,True
102,chicken_prompt1,original_images/images/chicken.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2.0,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1.0,2.0,2,-7.798286437988281,-7.798286437988281,-7.798286437988281,0.0136146191507577,0.0136146191507577,1,exact,-8.860786437988281,-8.860786437988281,-8.860786437988281,0.0136146191507577,0.0136146191507577,1,exact,1.0625,1.0625,1.0625,1,True,True,0.6362313032150269,0.0321137905120849,0.0229718806222081,False,False,True,True,0.5,-2.0,GT<proxy,-7.3038458824157715,-7.2960333824157715,-7.3038458824157715,-7.2960333824157715,-0.49444055557250977,-1.5647530555725098,1.0703125,True,-0.49444055557250977,-1.5647530555725098,1.0703125,True
