idx,ID,image_path,topic,sub_topic,question_type,type_of_question,prompt,prompt_used_for_generation,ground_truth,ground_truth_raw,ground_truth_num,model_answer,pred_norm,gt_norm,pred_num,correct_exact,correct_numeric,generation_error,run_mode,fallback_used,original_error_before_fallback,image_resize_applied,max_image_side,original_image_width,original_image_height,processed_image_width,processed_image_height,input_ids_shape,pixel_values_shape,num_image_crops,expected_bias,proxy_bias_value,proxy_bias_definition,candidate_policy,candidate_set,num_candidates_attempted,num_candidates_scored,answer_step,detected_digit,detected_token_text,gold_seq_logprob,gold_avg_logprob,gold_char_logprob,gold_entropy_step1,gold_entropy_mean,gold_n_tokens,gold_span_mode,bias_seq_logprob,bias_avg_logprob,bias_char_logprob,bias_entropy_step1,bias_entropy_mean,bias_n_tokens,bias_span_mode,seq_margin,avg_margin,char_margin,gt_rank_seq,prefers_gold,prefers_gt_seq,entropy_candidates,entropy_step1,entropy_mean,generated_matches_proxy,full_hallucination,same_length,length_matched,relative_change,gt_minus_bias,direction,gold_uncond_avg_lp,bias_uncond_avg_lp,gold_uncond_char_lp,bias_uncond_char_lp,gold_pmi,bias_pmi,pmi_margin,prefers_gold_pmi,gold_char_pmi,bias_char_pmi,char_pmi_margin,prefers_gold_char_pmi,model,model_key,source_file,gt_num_eval,pred_num_eval,proxy_num_eval,correct_numeric_eval,sequence_outcome,prefers_gt_pmi,pmi_available,pmi_agrees_with_avg,margin_strength
204,maserati_prompt1,original_images/images/maserati_white_sedan_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3.0,True,True,,,,,,,,,,,,,,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,3.0,3.0,-10.20488452911377,-10.20488452911377,-10.20488452911377,0.0180178359150886,0.0180178359150886,1,exact,-9.84550952911377,-9.84550952911377,-9.84550952911377,0.0180178359150886,0.0180178359150886,1,exact,-0.359375,-0.359375,-0.359375,2,False,False,1.5925045013427734,1.09895658493042,0.5581762809306383,False,False,True,True,2.0,2.0,GT>proxy,-7.7022833824157715,-5.756970882415772,-7.7022833824157715,-5.756970882415772,-2.502601146697998,-4.088538646697998,1.5859375,True,-2.502601146697998,-4.088538646697998,1.5859375,True,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,3.0,1,True,correct,1.0,True,0.0,weak proxy preference
206,maserati_prompt1,original_images/images/maserati_white_sports car_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3.0,True,True,,,,,,,,,,,,,,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,3.0,3.0,-10.25167465209961,-10.25167465209961,-10.25167465209961,0.0168225057423114,0.0168225057423114,1,exact,-9.89229965209961,-9.89229965209961,-9.89229965209961,0.0168225057423114,0.0168225057423114,1,exact,-0.359375,-0.359375,-0.359375,3,False,False,1.5844180583953855,1.063233733177185,0.5398348541930318,False,False,True,True,2.0,2.0,GT>proxy,-7.7022833824157715,-5.756970882415772,-7.7022833824157715,-5.756970882415772,-2.549391269683838,-4.135328769683838,1.5859375,True,-2.549391269683838,-4.135328769683838,1.5859375,True,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,3.0,1,True,correct,1.0,True,0.0,weak proxy preference
208,maserati_prompt1,original_images/images/maserati_white_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3.0,True,True,,,,,,,,,,,,,,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,3.0,3.0,-9.81462574005127,-9.81462574005127,-9.81462574005127,0.020801892504096,0.020801892504096,1,exact,-9.39275074005127,-9.39275074005127,-9.39275074005127,0.020801892504096,0.020801892504096,1,exact,-0.421875,-0.421875,-0.421875,3,False,False,1.5842050313949585,1.6916736364364624,0.8559810649603605,False,False,True,True,2.0,2.0,GT>proxy,-7.7022833824157715,-5.756970882415772,-7.7022833824157715,-5.756970882415772,-2.112342357635498,-3.635779857635498,1.5234375,True,-2.112342357635498,-3.635779857635498,1.5234375,True,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,3.0,1,True,correct,1.0,True,0.0,weak proxy preference
210,mercedes_prompt1,original_images/images/mercedes-benz_black_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5.0,False,False,,,,,,,,,,,,,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,5.0,5.0,-9.596896171569824,-9.596896171569824,-9.596896171569824,0.028545232489705,0.028545232489705,1,exact,-6.487521171569824,-6.487521171569824,-6.487521171569824,0.028545232489705,0.028545232489705,1,exact,-3.109375,-3.109375,-3.109375,3,False,False,0.6973894238471985,1.254899978637695,0.6417179862037301,True,False,True,True,0.4,-2.0,GT<proxy,-7.7022833824157715,-7.4210333824157715,-7.7022833824157715,-7.4210333824157715,-1.8946127891540527,0.9335122108459472,-2.828125,False,-1.8946127891540527,0.9335122108459472,-2.828125,False,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,5.0,5,False,proxy_confusion,0.0,True,1.0,strong proxy preference
212,mercedes_prompt1,original_images/images/mercedes-benz_black_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{6},6,3,6.0,False,False,,,,,,,,,,,,,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,6.0,6.0,-9.564126014709473,-9.564126014709473,-9.564126014709473,0.0163510255515575,0.0163510255515575,1,exact,-7.267251014709473,-7.267251014709473,-7.267251014709473,0.0163510255515575,0.0163510255515575,1,exact,-2.296875,-2.296875,-2.296875,3,False,False,0.7164866328239441,1.4647566080093384,0.7404536455869675,False,True,True,True,0.4,-2.0,GT<proxy,-7.7022833824157715,-7.4210333824157715,-7.7022833824157715,-7.4210333824157715,-1.8618426322937007,0.1537823677062988,-2.015625,False,-1.8618426322937007,0.1537823677062988,-2.015625,False,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,6.0,5,False,other_numeric_error,0.0,True,1.0,strong proxy preference
214,mercedes_prompt1,original_images/images/mercedes-benz_black_hatchback_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5.0,False,False,,,,,,,,,,,,,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,5.0,5.0,-9.87771987915039,-9.87771987915039,-9.87771987915039,0.0252143759280443,0.0252143759280443,1,exact,-6.658969879150391,-6.658969879150391,-6.658969879150391,0.0252143759280443,0.0252143759280443,1,exact,-3.21875,-3.21875,-3.21875,3,False,False,0.6768929362297058,1.2038006782531738,0.6145650204271078,True,False,True,True,0.4,-2.0,GT<proxy,-7.7022833824157715,-7.4210333824157715,-7.7022833824157715,-7.4210333824157715,-2.175436496734619,0.7620635032653809,-2.9375,False,-2.175436496734619,0.7620635032653809,-2.9375,False,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,5.0,5,False,proxy_confusion,0.0,True,1.0,strong proxy preference
216,mercedes_prompt1,original_images/images/mercedes-benz_black_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5.0,False,False,,,,,,,,,,,,,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,5.0,5.0,-9.48732089996338,-9.48732089996338,-9.48732089996338,0.0271466318517923,0.0271466318517923,1,exact,-6.596696376800537,-6.596696376800537,-6.596696376800537,0.0271466318517923,0.0271466318517923,1,exact,-2.890624523162842,-2.890624523162842,-2.890624523162842,4,False,False,0.8465689420700073,1.3266191482543943,0.6763532776385546,True,False,True,True,0.4,-2.0,GT<proxy,-7.7022833824157715,-7.4210333824157715,-7.7022833824157715,-7.4210333824157715,-1.7850375175476074,0.8243370056152344,-2.609374523162842,False,-1.7850375175476074,0.8243370056152344,-2.609374523162842,False,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,5.0,5,False,proxy_confusion,0.0,True,1.0,strong proxy preference
218,mercedes_prompt1,original_images/images/mercedes-benz_gray_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5.0,False,False,,,,,,,,,,,,,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,5.0,5.0,-10.096209526062012,-10.096209526062012,-10.096209526062012,0.0234949942678213,0.0234949942678213,1,exact,-6.84621000289917,-6.84621000289917,-6.84621000289917,0.0234949942678213,0.0234949942678213,1,exact,-3.249999523162842,-3.249999523162842,-3.249999523162842,3,False,False,0.6503125429153442,1.1190032958984375,0.5711165685206652,True,False,True,True,0.4,-2.0,GT<proxy,-7.7022833824157715,-7.4210333824157715,-7.7022833824157715,-7.4210333824157715,-2.39392614364624,0.5748233795166016,-2.968749523162842,False,-2.39392614364624,0.5748233795166016,-2.968749523162842,False,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,5.0,5,False,proxy_confusion,0.0,True,1.0,strong proxy preference
220,mercedes_prompt1,original_images/images/mercedes-benz_gray_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5.0,False,False,,,,,,,,,,,,,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,5.0,5.0,-9.814692497253418,-9.814692497253418,-9.814692497253418,0.0215744897723197,0.0215744897723197,1,exact,-7.205317497253418,-7.205317497253418,-7.205317497253418,0.0215744897723197,0.0215744897723197,1,exact,-2.609375,-2.609375,-2.609375,4,False,False,0.9837238788604736,1.1486339569091797,0.5851051723584533,True,False,True,True,0.4,-2.0,GT<proxy,-7.7022833824157715,-7.4210333824157715,-7.7022833824157715,-7.4210333824157715,-2.1124091148376465,0.2157158851623535,-2.328125,False,-2.1124091148376465,0.2157158851623535,-2.328125,False,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,5.0,5,False,proxy_confusion,0.0,True,1.0,strong proxy preference
222,mercedes_prompt1,original_images/images/mercedes-benz_gray_hatchback_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5.0,False,False,,,,,,,,,,,,,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,5.0,5.0,-9.424596786499023,-9.424596786499023,-9.424596786499023,0.0267587527632713,0.0267587527632713,1,exact,-7.643346786499023,-7.643346786499023,-7.643346786499023,0.0267587527632713,0.0267587527632713,1,exact,-1.78125,-1.78125,-1.78125,4,False,False,1.3615708351135254,1.6642582416534424,0.8454526327550411,True,False,True,True,0.4,-2.0,GT<proxy,-7.7022833824157715,-7.4210333824157715,-7.7022833824157715,-7.4210333824157715,-1.722313404083252,-0.2223134040832519,-1.5,False,-1.722313404083252,-0.2223134040832519,-1.5,False,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,5.0,5,False,proxy_confusion,0.0,True,1.0,weak proxy preference
224,mercedes_prompt1,original_images/images/mercedes-benz_gray_sedan_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5.0,False,False,,,,,,,,,,,,,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,5.0,5.0,-9.471595764160156,-9.471595764160156,-9.471595764160156,0.0268555209040641,0.0268555209040641,1,exact,-6.799720287322998,-6.799720287322998,-6.799720287322998,0.0268555209040641,0.0268555209040641,1,exact,-2.671875476837158,-2.671875476837158,-2.671875476837158,4,False,False,0.8665128946304321,1.3796765804290771,0.7031282298266888,True,False,True,True,0.4,-2.0,GT<proxy,-7.7022833824157715,-7.4210333824157715,-7.7022833824157715,-7.4210333824157715,-1.7693123817443848,0.6213130950927734,-2.390625476837158,False,-1.7693123817443848,0.6213130950927734,-2.390625476837158,False,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,5.0,5,False,proxy_confusion,0.0,True,1.0,strong proxy preference
226,mercedes_prompt1,original_images/images/mercedes-benz_gray_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5.0,False,False,,,,,,,,,,,,,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,5.0,5.0,-9.502442359924316,-9.502442359924316,-9.502442359924316,0.0233810786157846,0.0233810786157846,1,exact,-6.893067359924316,-6.893067359924316,-6.893067359924316,0.0233810786157846,0.0233810786157846,1,exact,-2.609375,-2.609375,-2.609375,3,False,False,0.7682573795318604,1.3581280708312988,0.6905442830175161,True,False,True,True,0.4,-2.0,GT<proxy,-7.7022833824157715,-7.4210333824157715,-7.7022833824157715,-7.4210333824157715,-1.800158977508545,0.5279660224914551,-2.328125,False,-1.800158977508545,0.5279660224914551,-2.328125,False,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,5.0,5,False,proxy_confusion,0.0,True,1.0,strong proxy preference
228,mercedes_prompt1,original_images/images/mercedes-benz_white_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5.0,False,False,,,,,,,,,,,,,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,5.0,5.0,-10.220787048339844,-10.220787048339844,-10.220787048339844,0.0203800331801176,0.0203800331801176,1,exact,-7.439536571502685,-7.439536571502685,-7.439536571502685,0.0203800331801176,0.0203800331801176,1,exact,-2.781250476837158,-2.781250476837158,-2.781250476837158,3,False,False,0.9064522385597228,1.497755527496338,0.7589456029236317,True,False,True,True,0.4,-2.0,GT<proxy,-7.7022833824157715,-7.4210333824157715,-7.7022833824157715,-7.4210333824157715,-2.5185036659240723,-0.018503189086914,-2.500000476837158,False,-2.5185036659240723,-0.018503189086914,-2.500000476837158,False,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,5.0,5,False,proxy_confusion,0.0,True,1.0,strong proxy preference
230,mercedes_prompt1,original_images/images/mercedes-benz_white_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5.0,False,False,,,,,,,,,,,,,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,5.0,5.0,-9.330406188964844,-9.330406188964844,-9.330406188964844,0.0223728530108928,0.0223728530108928,1,exact,-7.142906665802002,-7.142906665802002,-7.142906665802002,0.0223728530108928,0.0223728530108928,1,exact,-2.187499523162842,-2.187499523162842,-2.187499523162842,3,False,False,0.9180954098701476,1.447669267654419,0.7348403409123421,True,False,True,True,0.4,-2.0,GT<proxy,-7.7022833824157715,-7.4210333824157715,-7.7022833824157715,-7.4210333824157715,-1.6281228065490725,0.2781267166137695,-1.9062495231628416,False,-1.6281228065490725,0.2781267166137695,-1.9062495231628416,False,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,5.0,5,False,proxy_confusion,0.0,True,1.0,strong proxy preference
232,mercedes_prompt1,original_images/images/mercedes-benz_white_hatchback_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5.0,False,False,,,,,,,,,,,,,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,5.0,5.0,-10.564576148986816,-10.564576148986816,-10.564576148986816,0.0206286087632179,0.0206286087632179,1,exact,-7.377076148986816,-7.377076148986816,-7.377076148986816,0.0206286087632179,0.0206286087632179,1,exact,-3.1875,-3.1875,-3.1875,4,False,False,0.848366379737854,1.4633625745773315,0.7419432708993554,True,False,True,True,0.4,-2.0,GT<proxy,-7.7022833824157715,-7.4210333824157715,-7.7022833824157715,-7.4210333824157715,-2.862292766571045,0.043957233428955,-2.90625,False,-2.862292766571045,0.043957233428955,-2.90625,False,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,5.0,5,False,proxy_confusion,0.0,True,1.0,strong proxy preference
234,mercedes_prompt1,original_images/images/mercedes-benz_white_sedan_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5.0,False,False,,,,,,,,,,,,,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,5.0,5.0,-10.003141403198242,-10.003141403198242,-10.003141403198242,0.0284832417964935,0.0284832417964935,1,exact,-6.4875168800354,-6.4875168800354,-6.4875168800354,0.0284832417964935,0.0284832417964935,1,exact,-3.515624523162842,-3.515624523162842,-3.515624523162842,3,False,False,0.5955902338027954,1.4320557117462158,0.7298559863120317,True,False,True,True,0.4,-2.0,GT<proxy,-7.7022833824157715,-7.4210333824157715,-7.7022833824157715,-7.4210333824157715,-2.3008580207824707,0.9335165023803712,-3.234374523162842,False,-2.3008580207824707,0.9335165023803712,-3.234374523162842,False,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,5.0,5,False,proxy_confusion,0.0,True,1.0,strong proxy preference
236,mercedes_prompt1,original_images/images/mercedes-benz_white_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5.0,False,False,,,,,,,,,,,,,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,5.0,5.0,-8.769580841064453,-8.769580841064453,-8.769580841064453,0.0336164943873882,0.0336164943873882,1,exact,-6.066455364227295,-6.066455364227295,-6.066455364227295,0.0336164943873882,0.0336164943873882,1,exact,-2.703125476837158,-2.703125476837158,-2.703125476837158,3,False,False,0.6126140356063843,1.0185599327087402,0.5256407558917999,True,False,True,True,0.4,-2.0,GT<proxy,-7.7022833824157715,-7.4210333824157715,-7.7022833824157715,-7.4210333824157715,-1.0672974586486816,1.3545780181884766,-2.421875476837158,False,-1.0672974586486816,1.3545780181884766,-2.421875476837158,False,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,5.0,5,False,proxy_confusion,0.0,True,1.0,strong proxy preference
238,mercedes_prompt1,original_images/images/mercedes.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{10,{10,3,10.0,False,False,,,,,,,,,,,,,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1.0,1.0,1.0,-9.674412727355955,-9.674412727355955,-9.674412727355955,0.0254373550415039,0.0254373550415039,1,exact,-7.424412250518799,-7.424412250518799,-7.424412250518799,0.0254373550415039,0.0254373550415039,1,exact,-2.250000476837158,-2.250000476837158,-2.250000476837158,4,False,False,1.1427819728851318,1.5902646780014038,0.8075869455933571,False,True,True,True,0.4,-2.0,GT<proxy,-7.7022833824157715,-7.4210333824157715,-7.7022833824157715,-7.4210333824157715,-1.972129344940185,-0.0033788681030273,-1.9687504768371584,False,-1.972129344940185,-0.0033788681030273,-1.9687504768371584,False,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,3,10.0,5,False,other_numeric_error,0.0,True,1.0,strong proxy preference
240,moose_prompt1,original_images/images/moose.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-6.392879486083984,-6.392879486083984,-6.392879486083984,0.0190869737416505,0.0190869737416505,1,exact,-12.252254486083984,-12.252254486083984,-12.252254486083984,0.0190869737416505,0.0190869737416505,1,exact,5.859375,5.859375,5.859375,1,True,True,0.0378747694194316,0.004995391704142,0.0119143822230398,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-7.2960333824157715,-8.022595405578613,-7.2960333824157715,-8.022595405578613,0.9031538963317872,-4.229659080505371,5.132812976837158,True,0.9031538963317872,-4.229659080505371,5.132812976837158,True,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,4,4.0,6,True,correct,1.0,True,1.0,strong GT preference
242,mountain_goat_prompt1,original_images/images/mountain goat.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-5.442259788513184,-5.442259788513184,-5.442259788513184,0.0329648070037364,0.0329648070037364,1,exact,-11.489134788513184,-11.489134788513184,-11.489134788513184,0.0329648070037364,0.0329648070037364,1,exact,6.046875,6.046875,6.046875,1,True,True,0.0234663225710392,0.0104497047141194,0.0216629677452147,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-7.2960333824157715,-8.022595405578613,-7.2960333824157715,-8.022595405578613,1.853773593902588,-3.4665393829345703,5.320312976837158,True,1.853773593902588,-3.4665393829345703,5.320312976837158,True,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,4,4.0,6,True,correct,1.0,True,1.0,strong GT preference
244,mule_prompt1,original_images/images/mule.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-6.330534934997559,-6.330534934997559,-6.330534934997559,0.0204184036701917,0.0204184036701917,1,exact,-11.76803493499756,-11.76803493499756,-11.76803493499756,0.0204184036701917,0.0204184036701917,1,exact,5.4375,5.4375,5.4375,1,True,True,0.0377275049686431,0.0100413523614406,0.0151989590376615,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-7.2960333824157715,-8.022595405578613,-7.2960333824157715,-8.022595405578613,0.9654984474182128,-3.745439529418945,4.710937976837158,True,0.9654984474182128,-3.745439529418945,4.710937976837158,True,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,4,4.0,6,True,correct,1.0,True,1.0,strong GT preference
246,ocelot_prompt1,original_images/images/ocelot.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-5.489840030670166,-5.489840030670166,-5.489840030670166,0.0411738082766532,0.0411738082766532,1,exact,-9.614840507507324,-9.614840507507324,-9.614840507507324,0.0411738082766532,0.0411738082766532,1,exact,4.125000476837158,4.125000476837158,4.125000476837158,1,True,True,0.1163885742425918,0.5060864686965942,0.2730668559670448,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-7.2960333824157715,-8.022595405578613,-7.2960333824157715,-8.022595405578613,1.8061933517456052,-1.592245101928711,3.3984384536743164,True,1.8061933517456052,-1.592245101928711,3.3984384536743164,True,Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_results.csv,4,4.0,6,True,correct,1.0,True,1.0,strong GT preference
