model,ID,topic,sub_topic,avg_margin,pmi_margin,prefers_gt_seq,prefers_gt_pmi,sequence_outcome,correct_numeric_eval,generated_matches_proxy,margin_token,entropy_token,prefers_gt_token,outcome,token_seq_agree,agreement_type
Qwen2.5-VL-3B,domestic_dog_prompt1,Animals,animal,6.750000476837158,6.742187976837156,True,1.0,correct,True,False,7.234374866820872,0.0378993600606918,True,correct,True,both prefer GT
Qwen2.5-VL-3B,donkey_prompt1,Animals,animal,5.937499523162842,5.2109375,True,1.0,correct,True,False,7.671875118045136,0.0121126938611269,True,correct,True,both prefer GT
Qwen2.5-VL-3B,dromedary_camel_prompt1,Animals,animal,3.046875,2.32031297683716,True,1.0,correct,True,False,6.812500113854185,0.0220768302679061,True,correct,True,both prefer GT
Qwen2.5-VL-3B,duck_prompt1,Animals,animal,2.546875,2.5546875,True,1.0,correct,True,False,7.406249926658347,0.015527281910181,True,correct,True,both prefer GT
Qwen2.5-VL-3B,egret_prompt1,Animals,animal,2.53125,4.078125,True,1.0,correct,True,False,6.953124818275683,0.0141591820865869,True,correct,True,both prefer GT
Qwen2.5-VL-3B,eland_prompt1,Animals,animal,4.812500476837158,4.085938453674316,True,1.0,correct,True,False,6.687499810475856,0.0377510040998458,True,correct,True,both prefer GT
Qwen2.5-VL-3B,elk_prompt1,Animals,animal,6.828125,6.101562976837158,True,1.0,correct,True,False,8.093749604653567,0.01253561116755,True,correct,True,both prefer GT
Qwen2.5-VL-3B,emu_prompt1,Animals,animal,-0.1249995231628418,-0.1171870231628418,False,0.0,correct,True,False,4.718749978579581,0.0830282792448997,True,correct,False,sequence proxy / token GT
Qwen2.5-VL-3B,fennec_fox_prompt1,Animals,animal,5.5625,5.5546875,True,1.0,correct,True,False,6.375000046100467,0.0390268452465534,True,correct,True,both prefer GT
Qwen2.5-VL-3B,gazelle_prompt1,Animals,animal,4.71875,3.992187976837158,True,1.0,correct,True,False,5.874999850988388,0.047671191394329,True,correct,True,both prefer GT
Qwen2.5-VL-3B,giraffe_prompt1,Animals,animal,5.562499523162842,4.8359375,True,1.0,correct,True,False,7.84374985890463,0.0083974925801157,True,correct,True,both prefer GT
Qwen2.5-VL-3B,gnu_prompt1,Animals,animal,5.765625476837158,5.039063453674316,True,1.0,correct,True,False,7.4374997720588,0.0170473363250494,True,correct,True,both prefer GT
Qwen2.5-VL-3B,goat_prompt1,Animals,animal,6.140625,5.41406297683716,True,1.0,correct,True,False,7.328124801511876,0.0161595065146684,True,correct,True,both prefer GT
Qwen2.5-VL-3B,gray_wolf_prompt1,Animals,animal,6.375000476837158,6.367187976837158,True,1.0,correct,True,False,7.26562520256266,0.036445926874876,True,correct,True,both prefer GT
Qwen2.5-VL-3B,hare_prompt1,Animals,animal,4.515625476837158,3.789063453674314,True,1.0,correct,True,False,4.406250117346644,0.0950050503015518,True,correct,True,both prefer GT
Qwen2.5-VL-3B,heron_prompt1,Animals,animal,3.3125,4.859375,True,1.0,correct,True,False,7.546875149826519,0.0133385742083191,True,correct,True,both prefer GT
Qwen2.5-VL-3B,hippopotamus_prompt1,Animals,animal,4.921875476837158,4.195313453674316,True,1.0,correct,True,False,7.015624985331669,0.0318358466029167,True,correct,True,both prefer GT
Qwen2.5-VL-3B,horse_prompt1,Animals,animal,6.109375,5.382812976837158,True,1.0,correct,True,False,7.906249787425622,0.0270697399973869,True,correct,True,both prefer GT
Qwen2.5-VL-3B,hyena_prompt1,Animals,animal,5.562499523162842,4.8359375,True,1.0,correct,True,False,6.8281249036081135,0.046315211802721,True,correct,True,both prefer GT
Qwen2.5-VL-3B,ibex_prompt1,Animals,animal,5.328125,4.601562976837158,True,1.0,correct,True,False,6.656249791150913,0.0227944031357765,True,correct,True,both prefer GT
Qwen2.5-VL-3B,ibis_prompt1,Animals,animal,3.046875,4.59375,True,1.0,correct,True,False,7.781249950872734,0.0128982849419116,True,correct,True,both prefer GT
Qwen2.5-VL-3B,impala_prompt1,Animals,animal,4.734375,4.007812976837158,True,1.0,correct,True,False,6.062499950174242,0.0402114242315292,True,correct,True,both prefer GT
Qwen2.5-VL-3B,indian_rhinoceros_prompt1,Animals,animal,4.734374523162842,4.0078125,True,1.0,correct,True,False,7.562500130617991,0.0211495570838451,True,correct,True,both prefer GT
Qwen2.5-VL-3B,jackal_prompt1,Animals,animal,6.03125,5.304687976837158,True,1.0,correct,True,False,6.578125175554305,0.0401069708168506,True,correct,True,both prefer GT
Qwen2.5-VL-3B,jaguar_prompt1,Animals,animal,5.375,4.648437976837158,True,1.0,correct,True,False,6.234374936670065,0.0976646691560745,True,correct,True,both prefer GT
Qwen2.5-VL-3B,kudu_prompt1,Animals,animal,5.390625,4.664062976837158,True,1.0,correct,True,False,7.26562492409721,0.0200328398495912,True,correct,True,both prefer GT
Qwen2.5-VL-3B,lapwing_prompt1,Animals,animal,3.109375,4.65625,True,1.0,correct,True,False,7.249999781372026,0.0136663792654871,True,correct,True,both prefer GT
Qwen2.5-VL-3B,leopard_prompt1,Animals,animal,5.656250476837158,4.929688453674316,True,1.0,correct,True,False,6.812499919906259,0.0559113584458828,True,correct,True,both prefer GT
Qwen2.5-VL-3B,lion_prompt1,Animals,animal,5.953124523162842,5.2265625,True,1.0,correct,True,False,8.015624911524355,0.016458261758089,True,correct,True,both prefer GT
Qwen2.5-VL-3B,llama_prompt1,Animals,animal,5.921875,5.195312976837158,True,1.0,correct,True,False,7.874999841442332,0.0093929637223482,True,correct,True,both prefer GT
Qwen2.5-VL-3B,lynx_prompt1,Animals,animal,5.109375476837158,4.382813453674316,True,1.0,correct,True,False,5.468750074505806,0.1888594031333923,True,correct,True,both prefer GT
Qwen2.5-VL-3B,maned_wolf_prompt1,Animals,animal,5.000000476837158,4.273438453674316,True,1.0,correct,True,False,6.156249850988388,0.047248538583517,True,correct,True,both prefer GT
Qwen2.5-VL-3B,maserati_prompt1,Logos,cars,-0.328125,0.0703125,False,1.0,correct,True,False,1.3437500596046448,0.6921998262405396,True,correct,False,sequence proxy / token GT
Qwen2.5-VL-3B,mercedes_prompt1,Logos,cars,-3.109375,-2.828125,False,0.0,proxy_confusion,False,True,-1.8906249701976776,1.147709846496582,False,proxy confusion,True,both prefer proxy
Qwen2.5-VL-3B,moose_prompt1,Animals,animal,5.859375,5.132812976837158,True,1.0,correct,True,False,8.328125210828148,0.0093185007572174,True,correct,True,both prefer GT
Qwen2.5-VL-3B,mountain_goat_prompt1,Animals,animal,6.046875,5.320312976837158,True,1.0,correct,True,False,7.609374957741238,0.0144821582362055,True,correct,True,both prefer GT
Qwen2.5-VL-3B,mule_prompt1,Animals,animal,5.4375,4.710937976837158,True,1.0,correct,True,False,7.406250019092113,0.0156445875763893,True,correct,True,both prefer GT
Qwen2.5-VL-3B,ocelot_prompt1,Animals,animal,4.125000476837158,3.3984384536743164,True,1.0,correct,True,False,4.390625178813934,0.5615983605384827,True,correct,True,both prefer GT
Qwen2.5-VL-3B,okapi_prompt1,Animals,animal,5.281249523162842,4.5546875,True,1.0,correct,True,False,7.749999877763912,0.0208927616477012,True,correct,True,both prefer GT
Qwen2.5-VL-3B,ostrich_prompt1,Animals,animal,-0.78125,-0.7734375,False,0.0,correct,True,False,5.140624953899533,0.0460904315114021,True,correct,False,sequence proxy / token GT
Qwen2.5-VL-3B,oystercatcher_prompt1,Animals,animal,2.6875,4.234375,True,1.0,correct,True,False,6.687499856809154,0.0194044038653373,True,correct,True,both prefer GT
Qwen2.5-VL-3B,peacock_prompt1,Animals,animal,4.21875,5.765625,True,1.0,correct,True,False,7.734375188942067,0.0109998891130089,True,correct,True,both prefer GT
Qwen2.5-VL-3B,pig_prompt1,Animals,animal,5.609375,4.882812976837158,True,1.0,correct,True,False,8.921875129803084,0.0074936505407094,True,correct,True,both prefer GT
Qwen2.5-VL-3B,plover_prompt1,Animals,animal,3.3125,3.3203125,True,1.0,correct,True,False,7.921874988707714,0.0139511907473206,True,correct,True,both prefer GT
Qwen2.5-VL-3B,pronghorn_prompt1,Animals,animal,5.15625,4.429687976837158,True,1.0,correct,True,False,6.046875139698386,0.0765921622514724,True,correct,True,both prefer GT
Qwen2.5-VL-3B,puma_prompt1,Animals,animal,5.0625,4.335937976837158,True,1.0,correct,True,False,6.25000006146729,0.1041979789733886,True,correct,True,both prefer GT
Qwen2.5-VL-3B,rabbit_prompt1,Animals,animal,4.296875,3.570312976837158,True,1.0,correct,True,False,4.296875193715096,0.1027755513787269,True,correct,True,both prefer GT
Qwen2.5-VL-3B,red_fox_prompt1,Animals,animal,5.624999523162842,4.8984375,True,1.0,correct,True,False,6.343749875202775,0.0554582923650741,True,correct,True,both prefer GT
Qwen2.5-VL-3B,red_wolf_prompt1,Animals,animal,5.875,5.148437976837158,True,1.0,correct,True,False,7.078124869149178,0.0388648100197315,True,correct,True,both prefer GT
Qwen2.5-VL-3B,reindeer_prompt1,Animals,animal,5.6875,4.960937976837158,True,1.0,correct,True,False,6.796874834224582,0.1282576620578766,True,correct,True,both prefer GT
Qwen2.5-VL-3B,rhea_prompt1,Animals,animal,0.234375,0.2421875,True,1.0,correct,True,False,5.187500115483999,0.0464216470718383,True,correct,True,both prefer GT
Qwen2.5-VL-3B,rooster_prompt1,Animals,animal,2.406249523162842,2.414062023162842,True,1.0,correct,True,False,6.390624917577952,0.0388040691614151,True,correct,True,both prefer GT
Qwen2.5-VL-3B,sandpiper_prompt1,Animals,animal,2.890625,4.4375,True,1.0,correct,True,False,7.515624899649993,0.0132354600355029,True,correct,True,both prefer GT
Qwen2.5-VL-3B,secretary_bird_prompt1,Animals,animal,2.609375,4.15625,True,1.0,correct,True,False,6.281249943422154,0.0263559054583311,True,correct,True,both prefer GT
Qwen2.5-VL-3B,serval_prompt1,Animals,animal,4.531250476837158,3.804688453674317,True,1.0,correct,True,False,5.3906248938292265,0.1679359823465347,True,correct,True,both prefer GT
Qwen2.5-VL-3B,sheep_prompt1,Animals,animal,6.453125,5.726562976837158,True,1.0,correct,True,False,9.218749619554728,0.0050551649183034,True,correct,True,both prefer GT
Qwen2.5-VL-3B,spoonbill_prompt1,Animals,animal,3.09375,4.640625,True,1.0,correct,True,False,6.687500169267878,0.0189665891230106,True,correct,True,both prefer GT
Qwen2.5-VL-3B,springbok_prompt1,Animals,animal,4.296874523162842,3.5703125,True,1.0,correct,True,False,5.374999950639904,0.0704353749752044,True,correct,True,both prefer GT
Qwen2.5-VL-3B,stilt_prompt1,Animals,animal,2.265625,3.8125,True,1.0,correct,True,False,6.4531247720588,0.0310639776289463,True,correct,True,both prefer GT
Qwen2.5-VL-3B,stork_prompt1,Animals,animal,3.328125,4.875,True,1.0,correct,True,False,8.046874702791683,0.0111427148804068,True,correct,True,both prefer GT
Qwen2.5-VL-3B,swan_prompt1,Animals,animal,3.265625476837158,4.812500476837158,True,1.0,correct,True,False,7.281250075553544,0.0098793469369411,True,correct,True,both prefer GT
Qwen2.5-VL-3B,tiger_prompt1,Animals,animal,4.843750476837158,4.117188453674316,True,1.0,correct,True,False,5.437499836087227,0.5197726488113403,True,correct,True,both prefer GT
Qwen2.5-VL-3B,turkey_prompt1,Animals,animal,2.15625,2.1640625,True,1.0,correct,True,False,6.437500158092007,0.0287267062813043,True,correct,True,both prefer GT
Qwen2.5-VL-3B,warthog_prompt1,Animals,animal,4.171875,3.445312976837158,True,1.0,correct,True,False,7.1249998330604285,0.0291001554578542,True,correct,True,both prefer GT
Qwen2.5-VL-3B,water_buffalo_prompt1,Animals,animal,5.546875,4.820312976837158,True,1.0,correct,True,False,7.687500071828254,0.0130918929353356,True,correct,True,both prefer GT
Qwen2.5-VL-3B,wild_boar_prompt1,Animals,animal,5.062499523162842,4.3359375,True,1.0,correct,True,False,7.609374888706952,0.0178040228784084,True,correct,True,both prefer GT
Qwen2.5-VL-3B,wildebeest_prompt1,Animals,animal,5.390624523162842,4.6640625,True,1.0,correct,True,False,7.203125077765435,0.020721536129713,True,correct,True,both prefer GT
Qwen2.5-VL-3B,yak_prompt1,Animals,animal,6.249999523162842,5.5234375,True,1.0,correct,True,False,7.53124988975469,0.0123279206454753,True,correct,True,both prefer GT
Qwen2.5-VL-3B,zebra_prompt1,Animals,animal,5.078125,4.351562976837158,True,1.0,correct,True,False,8.249999640102033,0.0101009588688611,True,correct,True,both prefer GT
Qwen2.5-VL-3B,adidas_prompt1,Logos,shoes,1.109375,3.0546875,True,1.0,correct,True,False,3.578124888241291,0.3213450908660888,True,correct,True,both prefer GT
Qwen2.5-VL-3B,nike_prompt1,Logos,shoes,0.203125,-1.34375,True,0.0,correct,True,False,0.171875,1.8442201614379885,True,correct,True,both prefer GT
Qwen2.5-VL-3B,chess_grid_standard_notitle_px1152_Q1,Game Boards,Chess Grid,-0.2767732143402099,3.823155999183655,False,1.0,correct,True,False,2.2343749701976776,0.9738960862159728,True,correct,False,sequence proxy / token GT
Qwen2.5-VL-3B,sudoku_grid_standard_notitle_px1152_Q1,Game Boards,Sudoku Grid,-0.7356331571936607,3.372108556330204,False,1.0,correct,True,False,3.36086268723011,0.7128799557685852,True,correct,False,sequence proxy / token GT
Qwen2.5-VL-7B,flag_of_australia_prompt1,Flags,flags,-1.9375,-2.0732421875,False,0.0,other_numeric_error,False,False,-3.5312500819563866,0.3727487623691559,False,proxy confusion,True,both prefer proxy
Qwen2.5-VL-7B,flag_of_burundi_prompt1,Flags,flags,-1.3125,-1.421875,False,0.0,proxy_confusion,False,True,-2.7656250819563866,0.4876698553562164,False,proxy confusion,True,both prefer proxy
Qwen2.5-VL-7B,flag_of_china_prompt1,Flags,flags,1.8671875,1.8798828125,True,1.0,correct,True,False,2.093750074505806,0.3497293591499328,True,correct,True,both prefer GT
Qwen2.5-VL-7B,flag_of_comoros_prompt1,Flags,flags,-0.265625,-0.2783203125,False,0.0,proxy_confusion,False,True,-1.078125,1.0075833797454834,False,proxy confusion,True,both prefer proxy
Qwen2.5-VL-7B,flag_of_cuba_prompt1,Flags,flags,-4.804686546325684,-4.682616233825684,False,0.0,proxy_confusion,False,True,-2.6093748807907104,0.9064466953277588,False,proxy confusion,True,both prefer proxy
Qwen2.5-VL-7B,flag_of_greece_prompt1,Flags,flags,-6.324411392211914,-1.6875518560409546,False,0.0,correct,True,False,-0.3430061340332031,1.7073429822921753,False,other numeric error,True,both prefer proxy
Qwen2.5-VL-7B,flag_of_grenada_prompt1,Flags,flags,1.0078125,0.927734375,True,1.0,proxy_confusion,False,True,-0.171875,1.1359689235687256,False,proxy confusion,False,sequence GT / token proxy
Qwen2.5-VL-7B,flag_of_new_zealand_prompt1,Flags,flags,2.796875,2.90625,True,1.0,correct,True,False,4.703125007450581,0.0678798928856849,True,correct,True,both prefer GT
Qwen2.5-VL-7B,flag_of_singapore_prompt1,Flags,flags,2.3125,2.3251953125,True,1.0,correct,True,False,5.828125221421942,0.0292412284761667,True,correct,True,both prefer GT
Qwen2.5-VL-7B,flag_of_thailand_prompt1,Flags,flags,-2.5234375,-2.5107421875,False,0.0,proxy_confusion,False,True,-3.218749918043613,0.2017965614795684,False,proxy confusion,True,both prefer proxy
Qwen2.5-VL-7B,flag_of_uruguay_prompt1,Flags,flags,-7.976536631584167,-3.339677095413208,False,0.0,other_numeric_error,False,False,-2.645833730697632,0.687755286693573,False,other numeric error,True,both prefer proxy
Qwen2.5-VL-7B,flag_of_venezuela_prompt1,Flags,flags,-6.017271280288696,-1.5581461191177368,False,0.0,other_numeric_error,False,False,0.828125,1.5016762018203735,True,correct,False,sequence proxy / token GT
Qwen2.5-VL-7B,flag_of_zimbabwe_prompt1,Flags,flags,-0.6640625,-0.5283203125,False,0.0,correct,True,False,-0.5156250596046448,1.4844403266906738,False,proxy confusion,True,both prefer proxy
Qwen2.5-VL-7B,flag_of_the_philippines_prompt1,Flags,flags,2.3203125,2.2109375,True,1.0,correct,True,False,2.234374895691872,0.6028835773468018,True,correct,True,both prefer GT
Qwen2.5-VL-7B,african_elephant_prompt1,Animals,animal,8.531250476837158,8.640625476837158,True,1.0,correct,True,False,10.343749883359123,0.0008788944687694,True,correct,True,both prefer GT
Qwen2.5-VL-7B,african_wild_dog_prompt1,Animals,animal,8.484375,8.193359375,True,1.0,correct,True,False,10.734374883933924,0.0009807989699766,True,correct,True,both prefer GT
Qwen2.5-VL-7B,alpaca_prompt1,Animals,animal,7.796874046325684,7.906249046325684,True,1.0,correct,True,False,12.49999952325834,0.0002004154375754,True,correct,True,both prefer GT
Qwen2.5-VL-7B,antelope_prompt1,Animals,animal,8.078125,8.1875,True,1.0,correct,True,False,12.000000000220098,0.000289617863018,True,correct,True,both prefer GT
Qwen2.5-VL-7B,arctic_fox_prompt1,Animals,animal,8.062500953674316,8.171875953674316,True,1.0,correct,True,False,11.140625240041118,0.0007214449578896,True,correct,True,both prefer GT
Qwen2.5-VL-7B,asian_elephant_prompt1,Animals,animal,8.531249046325684,8.640624046325684,True,1.0,correct,True,False,10.031249649982785,0.0014606380136683,True,correct,True,both prefer GT
Qwen2.5-VL-7B,audi_prompt1,Logos,cars,2.0546875,2.1640625,True,1.0,correct,True,False,5.281249947845936,0.0342230051755905,True,correct,True,both prefer GT
Qwen2.5-VL-7B,avocet_prompt1,Animals,animal,7.171875476837158,6.882812976837158,True,1.0,correct,True,False,6.593750100582838,0.014229173772037,True,correct,True,both prefer GT
Qwen2.5-VL-7B,bactrian_camel_prompt1,Animals,animal,7.859374046325684,7.968749046325684,True,1.0,correct,True,False,10.968750000800355,0.0005191057571209,True,correct,True,both prefer GT
Qwen2.5-VL-7B,bighorn_sheep_prompt1,Animals,animal,7.843749046325684,7.953124046325684,True,1.0,correct,True,False,12.23437511938937,0.0002644866763148,True,correct,True,both prefer GT
Qwen2.5-VL-7B,bison_prompt1,Animals,animal,7.515625,7.625,True,1.0,correct,True,False,11.70312476217805,0.0004619171377271,True,correct,True,both prefer GT
Qwen2.5-VL-7B,bobcat_prompt1,Animals,animal,8.8203125,8.9296875,True,1.0,correct,True,False,10.624999529332854,0.001346242846921,True,correct,True,both prefer GT
Qwen2.5-VL-7B,buffalo_prompt1,Animals,animal,7.859375953674316,7.968750953674316,True,1.0,correct,True,False,11.64062535841731,0.0005249978275969,True,correct,True,both prefer GT
Qwen2.5-VL-7B,camel_prompt1,Animals,animal,8.40625,8.515625,True,1.0,correct,True,False,11.48437500030741,0.0003361967101227,True,correct,True,both prefer GT
Qwen2.5-VL-7B,caracal_prompt1,Animals,animal,8.789061546325684,8.898436546325684,True,1.0,correct,True,False,10.953125360807462,0.0009939349256455,True,correct,True,both prefer GT
Qwen2.5-VL-7B,caribou_prompt1,Animals,animal,8.593749523162842,8.703124523162842,True,1.0,correct,True,False,11.70312535800076,0.0003689311561174,True,correct,True,both prefer GT
Qwen2.5-VL-7B,cassowary_prompt1,Animals,animal,8.0625,9.21484375,True,1.0,correct,True,False,9.109375258616636,0.0021864443551748,True,correct,True,both prefer GT
Qwen2.5-VL-7B,cheetah_prompt1,Animals,animal,8.703124046325684,8.812499046325684,True,1.0,correct,True,False,11.249999884006684,0.0010070854332298,True,correct,True,both prefer GT
Qwen2.5-VL-7B,chicken_prompt1,Animals,animal,7.9765625,7.796875,True,1.0,correct,True,False,9.14062538201688,0.0023799515329301,True,correct,True,both prefer GT
Qwen2.5-VL-7B,cow_prompt1,Animals,animal,8.984375953674316,9.093750953674316,True,1.0,correct,True,False,12.468749880994435,0.0002881435793824,True,correct,True,both prefer GT
Qwen2.5-VL-7B,coyote_prompt1,Animals,animal,8.335938453674316,8.445313453674316,True,1.0,correct,True,False,11.359374643619958,0.0006418823613785,True,correct,True,both prefer GT
Qwen2.5-VL-7B,crane_prompt1,Animals,animal,7.7734375,7.59375,True,1.0,correct,True,False,8.218750224332325,0.0045210709795355,True,correct,True,both prefer GT
Qwen2.5-VL-7B,deer_prompt1,Animals,animal,9.015625,9.125,True,1.0,correct,True,False,12.078124523373845,0.0002849345910362,True,correct,True,both prefer GT
Qwen2.5-VL-7B,dingo_prompt1,Animals,animal,8.796875,8.90625,True,1.0,correct,True,False,10.484374649407982,0.0014175386168062,True,correct,True,both prefer GT
Qwen2.5-VL-7B,domestic_cat_prompt1,Animals,animal,9.390625953674316,9.500000953674316,True,1.0,correct,True,False,9.656249546897016,0.0024237670004367,True,correct,True,both prefer GT
Qwen2.5-VL-7B,domestic_dog_prompt1,Animals,animal,8.781250476837158,8.490234851837158,True,1.0,correct,True,False,10.281250250161976,0.0017990932101383,True,correct,True,both prefer GT
Qwen2.5-VL-7B,donkey_prompt1,Animals,animal,7.9375,8.046875,True,1.0,correct,True,False,11.43749964318704,0.0005317818140611,True,correct,True,both prefer GT
Qwen2.5-VL-7B,dromedary_camel_prompt1,Animals,animal,8.0078125,8.1171875,True,1.0,correct,True,False,10.953125120166078,0.0005694031133316,True,correct,True,both prefer GT
Qwen2.5-VL-7B,duck_prompt1,Animals,animal,8.2109375,8.03125,True,1.0,correct,True,False,9.031250392406946,0.0028046462684869,True,correct,True,both prefer GT
Qwen2.5-VL-7B,egret_prompt1,Animals,animal,7.6953125,7.40625,True,1.0,correct,True,False,6.89062499825377,0.0117290066555142,True,correct,True,both prefer GT
Qwen2.5-VL-7B,eland_prompt1,Animals,animal,8.6640625,8.7734375,True,1.0,correct,True,False,12.625000238545908,0.0002302509819855,True,correct,True,both prefer GT
Qwen2.5-VL-7B,elk_prompt1,Animals,animal,7.84375,7.552734375,True,1.0,correct,True,False,10.984375239637302,0.0006424247985705,True,correct,True,both prefer GT
Qwen2.5-VL-7B,emu_prompt1,Animals,animal,7.6953125,7.515625,True,1.0,correct,True,False,8.093750154483132,0.0054834620095789,True,correct,True,both prefer GT
Qwen2.5-VL-7B,fennec_fox_prompt1,Animals,animal,8.726563453674316,8.835938453674316,True,1.0,correct,True,False,11.17187464352537,0.0006155593437142,True,correct,True,both prefer GT
Qwen2.5-VL-7B,gazelle_prompt1,Animals,animal,7.6484375,7.7578125,True,1.0,correct,True,False,12.1718750001819,0.0002661273465491,True,correct,True,both prefer GT
Qwen2.5-VL-7B,giraffe_prompt1,Animals,animal,7.695313453674316,7.404297828674316,True,1.0,correct,True,False,11.265624523413862,0.0002966871252283,True,correct,True,both prefer GT
Qwen2.5-VL-7B,gnu_prompt1,Animals,animal,7.6484375,7.357421875,True,1.0,correct,True,False,11.781249881125404,0.0003544554929248,True,correct,True,both prefer GT
Qwen2.5-VL-7B,goat_prompt1,Animals,animal,7.0859375,7.1953125,True,1.0,correct,True,False,11.640625358206307,0.0004590292228385,True,correct,True,both prefer GT
Qwen2.5-VL-7B,gray_wolf_prompt1,Animals,animal,7.953125953674316,8.062500953674316,True,1.0,correct,True,False,10.921875121559424,0.0008577721891924,True,correct,True,both prefer GT
Qwen2.5-VL-7B,hare_prompt1,Animals,animal,7.40625,7.515625,True,1.0,correct,True,False,10.468749764018868,0.0008522443240508,True,correct,True,both prefer GT
Qwen2.5-VL-7B,heron_prompt1,Animals,animal,7.265625,8.41796875,True,1.0,correct,True,False,7.625000081898179,0.005868443287909,True,correct,True,both prefer GT
Qwen2.5-VL-7B,hippopotamus_prompt1,Animals,animal,5.3046875,5.4140625,True,1.0,correct,True,False,8.531249943422154,0.0036663985811173,True,correct,True,both prefer GT
Qwen2.5-VL-7B,horse_prompt1,Animals,animal,8.65625,8.765625,True,1.0,correct,True,False,10.687499764811946,0.0010004846844822,True,correct,True,both prefer GT
Qwen2.5-VL-7B,hyena_prompt1,Animals,animal,7.2890625,7.3984375,True,1.0,correct,True,False,10.64062500174623,0.0007331515662372,True,correct,True,both prefer GT
Qwen2.5-VL-7B,ibex_prompt1,Animals,animal,7.6640625,7.7734375,True,1.0,correct,True,False,12.015624523373845,0.0002838206419255,True,correct,True,both prefer GT
Qwen2.5-VL-7B,ibis_prompt1,Animals,animal,7.6484375,7.359375,True,1.0,correct,True,False,8.671874671097612,0.0024831725750118,True,correct,True,both prefer GT
Qwen2.5-VL-7B,impala_prompt1,Animals,animal,8.3828125,8.091796875,True,1.0,correct,True,False,12.07812511937118,0.0002538997796364,True,correct,True,both prefer GT
Qwen2.5-VL-7B,indian_rhinoceros_prompt1,Animals,animal,7.703125953674316,7.812500953674316,True,1.0,correct,True,False,10.34374988284253,0.0007746476912871,True,correct,True,both prefer GT
Qwen2.5-VL-7B,jackal_prompt1,Animals,animal,8.648438453674316,8.757813453674316,True,1.0,correct,True,False,11.46875000088039,0.000546378083527,True,correct,True,both prefer GT
Qwen2.5-VL-7B,jaguar_prompt1,Animals,animal,8.4375,8.4248046875,True,1.0,correct,True,False,10.51562525377085,0.00205121608451,True,correct,True,both prefer GT
Qwen2.5-VL-7B,kudu_prompt1,Animals,animal,8.0,8.109375,True,1.0,correct,True,False,11.953125000356522,0.0003642271040007,True,correct,True,both prefer GT
Qwen2.5-VL-7B,lapwing_prompt1,Animals,animal,8.078125,9.23046875,True,1.0,correct,True,False,8.874999922292773,0.0029956016223877,True,correct,True,both prefer GT
Qwen2.5-VL-7B,leopard_prompt1,Animals,animal,8.703125953674316,8.812500953674316,True,1.0,correct,True,False,10.531249770021532,0.0015542792389169,True,correct,True,both prefer GT
Qwen2.5-VL-7B,lion_prompt1,Animals,animal,7.570311546325684,7.679686546325684,True,1.0,correct,True,False,10.312499646686774,0.0011333429720252,True,correct,True,both prefer GT
Qwen2.5-VL-7B,llama_prompt1,Animals,animal,8.304686546325684,8.414061546325684,True,1.0,correct,True,False,12.328125000240108,0.000305799418129,True,correct,True,both prefer GT
Qwen2.5-VL-7B,lynx_prompt1,Animals,animal,8.921875476837158,9.031250476837158,True,1.0,correct,True,False,10.593749647909137,0.0012793932110071,True,correct,True,both prefer GT
Qwen2.5-VL-7B,maned_wolf_prompt1,Animals,animal,8.421875953674316,8.531250953674316,True,1.0,correct,True,False,10.84375024050678,0.0008054264471866,True,correct,True,both prefer GT
Qwen2.5-VL-7B,maserati_prompt1,Logos,cars,1.765625,1.65625,True,1.0,correct,True,False,3.671875080093741,0.1523291915655136,True,correct,True,both prefer GT
Qwen2.5-VL-7B,mercedes_prompt1,Logos,cars,0.2265625,0.1044921875,True,1.0,proxy_confusion,False,True,-2.890624910593033,0.4018692970275879,False,proxy confusion,False,sequence GT / token proxy
Qwen2.5-VL-7B,moose_prompt1,Animals,animal,7.8828125,7.9921875,True,1.0,correct,True,False,10.859375001324224,0.0006551218684762,True,correct,True,both prefer GT
Qwen2.5-VL-7B,mountain_goat_prompt1,Animals,animal,7.140625,7.25,True,1.0,correct,True,False,11.500000000381988,0.0003717652289196,True,correct,True,both prefer GT
Qwen2.5-VL-7B,mule_prompt1,Animals,animal,8.4765625,8.5859375,True,1.0,correct,True,False,11.281250001375156,0.0006804582080803,True,correct,True,both prefer GT
Qwen2.5-VL-7B,ocelot_prompt1,Animals,animal,9.281249523162842,9.390624523162842,True,1.0,correct,True,False,10.359375010928488,0.0017378359334543,True,correct,True,both prefer GT
Qwen2.5-VL-7B,okapi_prompt1,Animals,animal,8.4140625,8.5234375,True,1.0,correct,True,False,11.43749964386734,0.0007053945446386,True,correct,True,both prefer GT
Qwen2.5-VL-7B,ostrich_prompt1,Animals,animal,8.4453125,9.59765625,True,1.0,correct,True,False,9.593750135085427,0.0020308666862547,True,correct,True,both prefer GT
Qwen2.5-VL-7B,oystercatcher_prompt1,Animals,animal,8.015625476837158,9.167969226837158,True,1.0,correct,True,False,8.81250005410402,0.0033852304331958,True,correct,True,both prefer GT
Qwen2.5-VL-7B,peacock_prompt1,Animals,animal,7.78125,7.6015625,True,1.0,correct,True,False,7.187500068102963,0.0080282399430871,True,correct,True,both prefer GT
Qwen2.5-VL-7B,pig_prompt1,Animals,animal,5.84375,5.953125,True,1.0,correct,True,False,11.109374762210791,0.0004746743361465,True,correct,True,both prefer GT
